date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:33:29	1067807/1067807	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:23%20GMT	https://www.tutorialcup.com/dbms/creating-database-in-oracle.htm	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/dbms/creating-database-in-oracle.html	(from https://www.tutorialcup.com/dbms/)
00:33:31	220/220	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Mar%202016%2012:17:28%20GMT	https://www.tutorialcup.com/images/red-bullet.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/red-bullet.png	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:31	35943/35943	---MC-	200	added ('OK')	text/javascript	date:Mon,%2013%20Nov%202017%2020:19:12%20GMT	http://www.google-analytics.com/analytics.js	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.google-analytics.com/analytics.js	(from https://www.tutorialcup.com/dbms/)
00:33:33	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:38%20GMT	https://www.tutorialcup.com/assets/images/logo.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/images/logo.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:34	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:39%20GMT	https://www.tutorialcup.com/assets/images/remove.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/images/remove.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:34	640711/640711	---M--	200	added ('OK')	application/javascript	date:Thu,%2022%20Oct%202015%2012:49:02%20GMT	https://www.tutorialcup.com/src/ace.js	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/src/ace.js	(from https://www.tutorialcup.com/dbms/)
00:33:34	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:40%20GMT	https://www.tutorialcup.com/assets/demos/custom_wrapper_bg.jpg	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/demos/custom_wrapper_bg.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:35	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:40%20GMT	https://www.tutorialcup.com/assets/demos/bg.jpg	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/demos/bg.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:35	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:40%20GMT	https://www.tutorialcup.com/assets/images/flexslider_shadow.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/images/flexslider_shadow.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:36	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:41%20GMT	https://www.tutorialcup.com/assets/images/slider-shadow.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/images/slider-shadow.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:36	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:41%20GMT	https://www.tutorialcup.com/assets/images/error.gif	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/images/error.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:37	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:42%20GMT	https://www.tutorialcup.com/assets/images/success.gif	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/images/success.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:37	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:42%20GMT	https://www.tutorialcup.com/assets/images/breadcrumb.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/images/breadcrumb.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:38	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:43%20GMT	https://www.tutorialcup.com/assets/fonts/southernaire_personal_use_only.eot	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/fonts/southernaire_personal_use_only.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:38	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:43%20GMT	https://www.tutorialcup.com/assets/fonts/southernaire_personal_use_only.eot?	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/fonts/southernaire_personal_use_onlyd41d.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:38	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:43%20GMT	https://www.tutorialcup.com/assets/fonts/southernaire_personal_use_only.woff	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/fonts/southernaire_personal_use_only-2.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:39	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:44%20GMT	https://www.tutorialcup.com/assets/fonts/southernaire_personal_use_only.ttf	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/fonts/southernaire_personal_use_only-3.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:39	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:44%20GMT	https://www.tutorialcup.com/assets/fonts/southernaire_personal_use_only.svg	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/fonts/southernaire_personal_use_only-4.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:39	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:44%20GMT	https://www.tutorialcup.com/assets/demos/maintenance_bg.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/demos/maintenance_bg.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:40	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:45%20GMT	https://www.tutorialcup.com/assets/images/loading.gif	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/assets/images/loading.html	(from https://www.tutorialcup.com/assets/syle.min.css)
00:33:41	6383/6383	---M--	200	added ('OK')	image/png	date:Tue,%2012%20May%202015%2018:55:54%20GMT	https://www.tutorialcup.com/images/dbms/db-characteristics/characteristics.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/db-characteristics/characteristics.png	(from https://www.tutorialcup.com/dbms/db-characteristics.htm)
00:33:41	95522/95522	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:33:45%20GMT	https://www.tutorialcup.com/dbms/index.htm	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/dbms/index-2.html	(from https://www.tutorialcup.com/dbms/db-characteristics.htm)
00:33:42	6590/6590	---M--	200	added ('OK')	image/png	date:Tue,%2012%20May%202015%2019:11:03%20GMT	https://www.tutorialcup.com/images/dbms/data-independence/data-independence.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/data-independence/data-independence.png	(from https://www.tutorialcup.com/dbms/data-independence.htm)
00:33:42	9081/9081	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202015%2002:24:27%20GMT	https://www.tutorialcup.com/images/dbms/components-of-database/components-of-database.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/components-of-database/components-of-database.png	(from https://www.tutorialcup.com/dbms/components-of-database.htm)
00:33:43	11041/11041	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202015%2002:50:32%20GMT	https://www.tutorialcup.com/images/dbms/architecture-of-database/architecture-of-database.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/architecture-of-database/architecture-of-database.png	(from https://www.tutorialcup.com/dbms/architecture-of-database.htm)
00:33:43	4267/4267	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202015%2002:50:32%20GMT	https://www.tutorialcup.com/images/dbms/architecture-of-database/database-layers.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/architecture-of-database/database-layers.png	(from https://www.tutorialcup.com/dbms/architecture-of-database.htm)
00:33:44	26056/26056	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202015%2003:37:03%20GMT	https://www.tutorialcup.com/images/dbms/structure-of-dbms/structure-of-dbms.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/structure-of-dbms/structure-of-dbms.png	(from https://www.tutorialcup.com/dbms/structure-of-dbms.htm)
00:33:44	187/187	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20May%202015%2011:01:48%20GMT	https://www.tutorialcup.com/images/dbms/database-management-system/index_clip_image001.gif	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/database-management-system/index_clip_image001.gif	(from https://www.tutorialcup.com/dbms/database-management-system.htm)
00:33:44	35071/35071	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202015%2010:06:39%20GMT	https://www.tutorialcup.com/images/dbms/file-processing-system/file-processing-system2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/file-processing-system/file-processing-system2.png	(from https://www.tutorialcup.com/dbms/file-processing-system.htm)
00:33:44	48643/48643	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202015%2010:06:40%20GMT	https://www.tutorialcup.com/images/dbms/file-processing-system/file-processing-system1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/file-processing-system/file-processing-system1.png	(from https://www.tutorialcup.com/dbms/file-processing-system.htm)
00:33:45	4072/4072	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202015%2011:01:49%20GMT	https://www.tutorialcup.com/images/dbms/database-management-system/index_clip_image003.jpg	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/database-management-system/index_clip_image003.jpg	(from https://www.tutorialcup.com/dbms/database-management-system.htm)
00:33:45	13467/13467	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202015%2011:01:49%20GMT	https://www.tutorialcup.com/images/dbms/database-management-system/index_clip_image005.jpg	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/database-management-system/index_clip_image005.jpg	(from https://www.tutorialcup.com/dbms/database-management-system.htm)
00:33:45	8136/8136	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202015%2011:01:50%20GMT	https://www.tutorialcup.com/images/dbms/database-management-system/index_clip_image007.jpg	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/database-management-system/index_clip_image007.jpg	(from https://www.tutorialcup.com/dbms/database-management-system.htm)
00:33:45	13515/13515	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202015%2011:01:48%20GMT	https://www.tutorialcup.com/images/dbms/database-management-system/index_clip_image009.jpg	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/database-management-system/index_clip_image009.jpg	(from https://www.tutorialcup.com/dbms/database-management-system.htm)
00:33:47	44254/44254	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202015%2015:08:26%20GMT	https://www.tutorialcup.com/images/dbms/schema/database-schema.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/schema/database-schema.png	(from https://www.tutorialcup.com/dbms/schema.htm)
00:33:47	21104/21104	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202015%2014:55:05%20GMT	https://www.tutorialcup.com/images/dbms/data-definition-language/DDL1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/data-definition-language/DDL1.png	(from https://www.tutorialcup.com/dbms/data-definition-language.htm)
00:33:48	91027/91027	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202015%2012:04:25%20GMT	https://www.tutorialcup.com/images/dbms/instance/database-instance.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/instance/database-instance.png	(from https://www.tutorialcup.com/dbms/instance.htm)
00:33:48	22679/22679	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202015%2014:55:06%20GMT	https://www.tutorialcup.com/images/dbms/data-definition-language/DDL2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/data-definition-language/DDL2.png	(from https://www.tutorialcup.com/dbms/data-definition-language.htm)
00:33:49	22346/22346	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202015%2014:55:05%20GMT	https://www.tutorialcup.com/images/dbms/data-definition-language/DDL3.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/data-definition-language/DDL3.png	(from https://www.tutorialcup.com/dbms/data-definition-language.htm)
00:33:49	7913/7913	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202015%2017:32:33%20GMT	https://www.tutorialcup.com/images/dbms/data-manipulation-language/DML1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/data-manipulation-language/DML1.png	(from https://www.tutorialcup.com/dbms/data-manipulation-language.htm)
00:33:49	3615/3615	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202015%2017:32:33%20GMT	https://www.tutorialcup.com/images/dbms/data-manipulation-language/DML2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/data-manipulation-language/DML2.png	(from https://www.tutorialcup.com/dbms/data-manipulation-language.htm)
00:33:49	7389/7389	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202015%2017:32:34%20GMT	https://www.tutorialcup.com/images/dbms/data-manipulation-language/DML3.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/data-manipulation-language/DML3.png	(from https://www.tutorialcup.com/dbms/data-manipulation-language.htm)
00:33:50	1926/1926	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202015%2017:32:34%20GMT	https://www.tutorialcup.com/images/dbms/data-manipulation-language/DML4.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/data-manipulation-language/DML4.png	(from https://www.tutorialcup.com/dbms/data-manipulation-language.htm)
00:33:50	3666/3666	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202015%2017:32:32%20GMT	https://www.tutorialcup.com/images/dbms/data-manipulation-language/DML5.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/data-manipulation-language/DML5.png	(from https://www.tutorialcup.com/dbms/data-manipulation-language.htm)
00:33:51	30235/30235	---M--	200	added ('OK')	image/png	date:Fri,%2015%20May%202015%2005:41:49%20GMT	https://www.tutorialcup.com/images/dbms/transaction-control-language/TCL1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/transaction-control-language/TCL1.png	(from https://www.tutorialcup.com/dbms/transaction-control-language.htm)
00:33:51	29312/29312	---M--	200	added ('OK')	image/png	date:Fri,%2015%20May%202015%2005:41:51%20GMT	https://www.tutorialcup.com/images/dbms/transaction-control-language/TCL2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/transaction-control-language/TCL2.png	(from https://www.tutorialcup.com/dbms/transaction-control-language.htm)
00:33:52	28118/28118	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202015%2012:50:27%20GMT	https://www.tutorialcup.com/images/dbms/data-models/data-models.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/data-models/data-models.png	(from https://www.tutorialcup.com/dbms/data-models.htm)
00:33:52	14528/14528	---M--	200	added ('OK')	image/png	date:Sat,%2016%20May%202015%2015:42:46%20GMT	https://www.tutorialcup.com/images/dbms/object-based-data-models/object-based-data-model.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/object-based-data-models/object-based-data-model.png	(from https://www.tutorialcup.com/dbms/object-based-data-models.htm)
00:33:52	53018/53018	---M--	200	added ('OK')	image/png	date:Fri,%2015%20May%202015%2005:41:49%20GMT	https://www.tutorialcup.com/images/dbms/transaction-control-language/TCL3.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/transaction-control-language/TCL3.png	(from https://www.tutorialcup.com/dbms/transaction-control-language.htm)
00:33:53	50000/50000	---M--	200	added ('OK')	image/png	date:Sat,%2016%20May%202015%2015:42:46%20GMT	https://www.tutorialcup.com/images/dbms/object-based-data-models/entity-relationship-data-models.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/object-based-data-models/entity-relationship-data-models.png	(from https://www.tutorialcup.com/dbms/object-based-data-models.htm)
00:33:53	7344/7344	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202015%2012:13:15%20GMT	https://www.tutorialcup.com/images/dbms/physical-data-models/physical-data.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/physical-data-models/physical-data.png	(from https://www.tutorialcup.com/dbms/physical-data-models.htm)
00:33:53	9392/9392	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202015%2012:13:16%20GMT	https://www.tutorialcup.com/images/dbms/physical-data-models/representing-table.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/physical-data-models/representing-table.png	(from https://www.tutorialcup.com/dbms/physical-data-models.htm)
00:33:54	93640/93640	---M--	200	added ('OK')	image/png	date:Sat,%2016%20May%202015%2015:45:39%20GMT	https://www.tutorialcup.com/images/dbms/object-based-data-models/object-oriented-data-models.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/object-based-data-models/object-oriented-data-models.png	(from https://www.tutorialcup.com/dbms/object-based-data-models.htm)
00:33:54	4665/4665	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2004:18:59%20GMT	https://www.tutorialcup.com/images/dbms/record-based-data-models/Hierarchical-Data-Models.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/record-based-data-models/Hierarchical-Data-Models.png	(from https://www.tutorialcup.com/dbms/record-based-data-models.htm)
00:33:54	8244/8244	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2004:19:01%20GMT	https://www.tutorialcup.com/images/dbms/record-based-data-models/Hierarchical-Data-Models2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/record-based-data-models/Hierarchical-Data-Models2.png	(from https://www.tutorialcup.com/dbms/record-based-data-models.htm)
00:33:54	6196/6196	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2004:19:01%20GMT	https://www.tutorialcup.com/images/dbms/record-based-data-models/Network-Data-Models.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/record-based-data-models/Network-Data-Models.png	(from https://www.tutorialcup.com/dbms/record-based-data-models.htm)
00:33:55	9850/9850	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2004:19:02%20GMT	https://www.tutorialcup.com/images/dbms/record-based-data-models/Relational-Data-Models.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/record-based-data-models/Relational-Data-Models.png	(from https://www.tutorialcup.com/dbms/record-based-data-models.htm)
00:33:55	3491/3491	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2005:39:09%20GMT	https://www.tutorialcup.com/images/dbms/basic-concept-er-data-model/weak-entity.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/basic-concept-er-data-model/weak-entity.png	(from https://www.tutorialcup.com/dbms/basic-concept-er-data-model.htm)
00:33:55	42088/42088	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2004:19:00%20GMT	https://www.tutorialcup.com/images/dbms/record-based-data-models/Relational-Data-Models2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/record-based-data-models/Relational-Data-Models2.png	(from https://www.tutorialcup.com/dbms/record-based-data-models.htm)
00:33:55	6095/6095	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2005:39:10%20GMT	https://www.tutorialcup.com/images/dbms/basic-concept-er-data-model/Composite-Entity.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/basic-concept-er-data-model/Composite-Entity.png	(from https://www.tutorialcup.com/dbms/basic-concept-er-data-model.htm)
00:33:56	1971/1971	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2005:39:13%20GMT	https://www.tutorialcup.com/images/dbms/basic-concept-er-data-model/Recursive-Entity.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/basic-concept-er-data-model/Recursive-Entity.png	(from https://www.tutorialcup.com/dbms/basic-concept-er-data-model.htm)
00:33:56	16976/16976	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2005:39:13%20GMT	https://www.tutorialcup.com/images/dbms/basic-concept-er-data-model/Primary-Candidate-Super-key.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/basic-concept-er-data-model/Primary-Candidate-Super-key.png	(from https://www.tutorialcup.com/dbms/basic-concept-er-data-model.htm)
00:33:56	8455/8455	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2005:39:10%20GMT	https://www.tutorialcup.com/images/dbms/basic-concept-er-data-model/Foreign-key.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/basic-concept-er-data-model/Foreign-key.png	(from https://www.tutorialcup.com/dbms/basic-concept-er-data-model.htm)
00:33:57	3156/3156	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2005:39:11%20GMT	https://www.tutorialcup.com/images/dbms/basic-concept-er-data-model/one-to-one.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/basic-concept-er-data-model/one-to-one.png	(from https://www.tutorialcup.com/dbms/basic-concept-er-data-model.htm)
00:33:57	5340/5340	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2005:39:11%20GMT	https://www.tutorialcup.com/images/dbms/basic-concept-er-data-model/one-to-many.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/basic-concept-er-data-model/one-to-many.png	(from https://www.tutorialcup.com/dbms/basic-concept-er-data-model.htm)
00:33:57	4072/4072	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2005:39:11%20GMT	https://www.tutorialcup.com/images/dbms/basic-concept-er-data-model/many-to-many.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/basic-concept-er-data-model/many-to-many.png	(from https://www.tutorialcup.com/dbms/basic-concept-er-data-model.htm)
00:33:58	1544/1544	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2012:02:35%20GMT	https://www.tutorialcup.com/images/dbms/er-data-model/entity-diagram.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/er-data-model/entity-diagram.png	(from https://www.tutorialcup.com/dbms/er-data-model.htm)
00:33:59	1511/1511	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2012:02:33%20GMT	https://www.tutorialcup.com/images/dbms/er-data-model/strong-entity.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/er-data-model/strong-entity.png	(from https://www.tutorialcup.com/dbms/er-data-model.htm)
00:33:59	13785/13785	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2012:02:38%20GMT	https://www.tutorialcup.com/images/dbms/er-data-model/multivalued-attribute.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/er-data-model/multivalued-attribute.png	(from https://www.tutorialcup.com/dbms/er-data-model.htm)
00:34:00	3059/3059	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2012:02:40%20GMT	https://www.tutorialcup.com/images/dbms/er-data-model/primary-key.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/er-data-model/primary-key.png	(from https://www.tutorialcup.com/dbms/er-data-model.htm)
00:34:00	3789/3789	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202015%2012:02:40%20GMT	https://www.tutorialcup.com/images/dbms/er-data-model/relationship.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/er-data-model/relationship.png	(from https://www.tutorialcup.com/dbms/er-data-model.htm)
